72.0,27.0,0.0,0.0,1300.0,227.5,162.5,0.0
89.0,9.0,286.0,0.0,390.0,0.0,78.0,0.0
25.0,70.0,0.0,0.0,2080.0,169.0,104.0,0.0
75.0,15.0,136.5,0.0,650.0,182.0,104.0,0.0
94.0,4.0,253.5,0.0,0.0,0.0,45.5,0.0
13.0,86.0,0.0,19.5,1378.0,240.5,71.5,0.0
26.0,59.0,0.0,84.5,650.0,39.0,78.0,0.0
4.0,95.0,0.0,591.5,780.0,0.0,0.0,0.0
91.0,8.0,305.5,0.0,390.0,0.0,45.5,0.0
72.0,19.0,143.0,0.0,845.0,104.0,58.5,0.0
5.0,94.0,0.0,819.0,520.0,0.0,0.0,0.0
21.0,72.0,0.0,39.0,650.0,39.0,78.0,0.0
97.0,1.0,260.0,0.0,520.0,39.0,45.5,0.0
91.0,7.0,305.5,0.0,0.0,0.0,45.5,0.0
14.0,77.0,0.0,221.0,780.0,84.5,0.0,0.0
20.0,72.0,0.0,19.5,1040.0,39.0,78.0,0.0
84.0,14.0,221.0,0.0,910.0,0.0,32.5,0.0
7.0,91.0,0.0,708.5,780.0,0.0,32.5,0.0
77.0,16.0,90.0,0.0,1125.0,165.0,112.5,0.0
81.0,17.0,157.5,0.0,0.0,0.0,52.5,180.0
5.0,94.0,0.0,510.0,600.0,0.0,90.0,0.0
30.0,69.0,0.0,30.0,750.0,45.0,90.0,0.0
11.0,88.0,0.0,360.0,540.0,67.5,0.0,0.0
8.0,91.0,0.0,600.0,450.0,67.5,0.0,0.0
19.0,79.0,0.0,217.5,750.0,0.0,0.0,0.0
80.0,18.0,154.5,0.0,120.0,97.5,52.5,60.0
7.0,91.0,0.0,495.0,990.0,0.0,0.0,127.5
88.0,6.0,240.0,0.0,225.0,0.0,90.0,0.0
6.0,93.0,0.0,260.0,1040.0,0.0,0.0,0.0
2.0,3.0,0.0,52.0,390.0,117.0,175.5,0.0
15.0,83.0,0.0,338.0,390.0,0.0,78.0,0.0
94.0,5.0,260.0,0.0,0.0,0.0,91.0,0.0
85.0,14.0,299.0,0.0,390.0,0.0,136.5,0.0
91.0,8.0,292.5,0.0,0.0,0.0,45.5,39.0
9.0,90.0,0.0,442.0,390.0,0.0,0.0,0.0
67.0,32.0,208.0,32.5,975.0,0.0,84.5,0.0
84.0,11.0,234.0,0.0,650.0,65.0,45.5,0.0
5.0,94.0,0.0,429.0,390.0,58.5,0.0,0.0
8.0,91.0,0.0,405.0,390.0,0.0,0.0,0.0
89.0,9.0,352.5,0.0,0.0,0.0,52.5,0.0
27.0,60.0,0.0,37.5,750.0,45.0,90.0,0.0
96.0,3.0,142.5,0.0,2250.0,120.0,45.0,0.0
94.0,2.0,232.5,0.0,600.0,0.0,90.0,0.0
89.0,0.0,75.0,0.0,1950.0,210.0,67.5,0.0
38.0,58.0,0.0,0.0,675.0,45.0,90.0,0.0
21.0,71.0,0.0,330.0,1200.0,120.0,0.0,0.0
88.0,10.0,412.5,0.0,450.0,0.0,90.0,0.0
92.0,6.0,210.0,0.0,0.0,0.0,0.0,130.5
23.0,67.0,0.0,78.0,1690.0,149.5,195.0,0.0
86.0,1.0,260.0,0.0,1040.0,39.0,45.5,52.0
35.0,59.0,0.0,32.5,650.0,39.0,117.0,0.0
94.0,3.0,247.0,0.0,0.0,0.0,45.5,84.5
8.0,63.0,0.0,689.0,0.0,0.0,78.0,0.0
91.0,5.0,253.5,0.0,845.0,0.0,0.0,67.599999999999994
96.0,3.0,273.0,0.0,0.0,0.0,45.5,0.0
4.0,93.0,0.0,702.0,390.0,0.0,0.0,0.0
6.0,79.0,0.0,344.5,650.0,0.0,0.0,0.0
68.0,19.0,156.0,0.0,650.0,65.0,91.0,0.0
9.0,87.0,0.0,312.0,1040.0,0.0,0.0,0.0
5.0,92.0,0.0,689.0,0.0,0.0,0.0,0.0
85.0,12.0,195.0,0.0,975.0,104.0,97.5,52.0
92.0,6.0,273.0,0.0,0.0,0.0,45.5,39.0
17.0,76.0,0.0,318.5,780.0,0.0,52.0,0.0
71.0,28.0,143.0,0.0,1950.0,78.0,91.0,52.0
90.0,3.0,338.0,0.0,195.0,0.0,78.0,0.0
90.0,8.0,299.0,0.0,390.0,0.0,136.5,0.0
7.0,84.0,0.0,546.0,0.0,0.0,0.0,0.0
15.0,75.0,0.0,32.5,650.0,117.0,136.5,0.0
22.0,77.0,0.0,75.0,675.0,45.0,90.0,0.0
21.0,78.0,0.0,0.0,2475.0,97.5,120.0,0.0
91.0,4.0,90.0,0.0,1050.0,75.0,90.0,135.0
53.0,45.0,162.0,0.0,120.0,0.0,60.0,165.0
93.0,5.0,172.5,0.0,375.0,0.0,37.5,127.5
25.0,73.0,0.0,592.5,90.0,0.0,0.0,0.0
77.0,18.0,45.0,0.0,1500.0,247.5,0.0,60.0
5.0,94.0,0.0,555.0,600.0,67.5,0.0,0.0
94.0,5.0,292.5,0.0,0.0,0.0,52.5,0.0
18.0,73.0,0.0,37.5,750.0,0.0,37.5,0.0
14.0,85.0,52.0,403.0,390.0,58.5,78.0,0.0
26.0,73.0,0.0,338.0,1040.0,0.0,0.0,0.0
90.0,9.0,198.90000000000001,0.0,104.0,0.0,0.0,39.0
89.0,3.0,344.5,0.0,520.0,0.0,45.5,45.5
67.0,32.0,0.0,0.0,1300.0,273.0,208.0,0.0
14.0,84.0,0.0,84.5,650.0,39.0,78.0,0.0
85.0,13.0,331.5,0.0,0.0,0.0,91.0,0.0
8.0,91.0,0.0,377.0,884.0,58.5,0.0,0.0
2.0,5.0,0.0,52.0,390.0,39.0,117.0,0.0
77.0,20.0,253.5,0.0,325.0,39.0,45.5,104.0
84.0,15.0,237.0,0.0,570.0,45.0,0.0,0.0
32.0,60.0,0.0,37.5,750.0,45.0,45.0,0.0
9.0,90.0,0.0,345.0,0.0,112.5,0.0,0.0
71.0,15.0,75.0,0.0,2100.0,135.0,0.0,0.0
98.0,0.0,217.5,0.0,0.0,45.0,0.0,67.5
69.0,29.0,0.0,0.0,1500.0,217.5,82.5,0.0
68.0,28.0,117.0,90.0,120.0,0.0,0.0,222.0
45.0,53.0,0.0,0.0,750.0,45.0,82.5,0.0
92.0,5.0,262.5,0.0,450.0,45.0,52.5,0.0
91.0,2.0,285.0,0.0,600.0,0.0,52.5,52.5
23.0,47.0,0.0,0.0,800.0,30.0,60.0,0.0
91.0,3.0,295.0,0.0,0.0,0.0,80.0,0.0
99.0,0.0,145.0,0.0,1130.0,90.0,90.0,0.0
90.0,8.0,235.0,0.0,0.0,0.0,35.0,15.0
9.0,89.0,0.0,540.0,0.0,45.0,60.0,0.0
8.0,91.0,0.0,495.0,300.0,45.0,0.0,0.0
23.0,74.0,0.0,25.0,500.0,30.0,100.0,0.0
17.0,75.0,0.0,130.0,800.0,140.0,55.0,0.0
89.0,10.0,120.0,0.0,1250.0,140.0,45.0,0.0
94.0,5.0,235.0,0.0,0.0,0.0,65.0,0.0
79.0,20.0,12.0,0.0,2190.0,180.0,82.5,0.0
96.0,3.0,315.0,0.0,0.0,0.0,97.5,0.0
37.0,60.0,0.0,0.0,1875.0,45.0,90.0,0.0
5.0,94.0,0.0,757.5,90.0,0.0,0.0,0.0
91.0,2.0,315.0,0.0,450.0,90.0,135.0,52.5
9.0,89.0,0.0,67.5,750.0,37.5,0.0,0.0
10.0,88.0,0.0,495.0,0.0,0.0,0.0,0.0
98.0,1.0,187.5,0.0,450.0,270.0,67.5,0.0
90.0,9.0,304.5,0.0,120.0,0.0,52.5,0.0
15.0,78.0,0.0,180.0,750.0,142.5,82.5,0.0
77.0,15.0,292.5,0.0,300.0,45.0,52.5,0.0
7.0,92.0,0.0,622.5,900.0,0.0,90.0,0.0
90.0,8.0,270.0,0.0,0.0,0.0,0.0,45.0
2.0,3.0,0.0,0.0,675.0,45.0,90.0,0.0
70.0,27.0,67.5,0.0,1425.0,292.5,150.0,0.0
67.0,31.0,0.0,0.0,1500.0,210.0,277.5,0.0
96.0,1.0,237.0,0.0,120.0,0.0,0.0,172.5
25.0,69.0,0.0,37.5,750.0,45.0,82.5,0.0
92.0,4.0,367.5,0.0,0.0,0.0,45.0,52.5
11.0,60.0,0.0,382.5,540.0,0.0,90.0,0.0
4.0,95.0,0.0,120.0,1320.0,82.5,120.0,0.0
83.0,8.0,150.0,0.0,0.0,0.0,60.0,247.5
27.0,49.0,0.0,37.5,750.0,45.0,150.0,0.0
85.0,13.0,252.0,0.0,420.0,0.0,90.0,0.0
96.0,3.0,262.5,0.0,0.0,0.0,0.0,45.0
97.0,1.0,232.5,0.0,0.0,0.0,0.0,112.5
